,wage,educ,educ_parent,born,state,iq,dist_to_unitown
42391,208.59,6,7,1974-06-13,37,106.0,73
42392,214.16,14,8,1977-09-15,36,80.0,85
42393,1515.34,16,13,1978-09-15,42,134.0,61
42394,141.4,11,8,1982-03-14,55,83.0,71
42395,561.2,14,9,1974-08-29,48,79.0,78
42396,134.2,5,5,1975-11-29,48,89.0,85
42397,339.6,14,11,1980-03-17,42,97.0,84
42398,347.46,17,13,1975-05-12,36,136.0,72
42399,1079.41,22,13,1983-12-15,26,98.0,74
42400,279.87,12,10,1980-10-29,23,115.0,82
42401,98.81,7,7,1981-02-25,42,118.0,76
42402,242.05,8,5,1982-11-19,39,103.0,78
42403,1653.9,18,9,1983-02-14,19,136.0,89
42404,700.32,20,10,1981-05-12,28,116.0,87
42405,198.08,9,6,1976-08-06,25,87.0,76
42406,833.88,19,10,1982-07-11,26,107.0,71
42407,366.51,13,6,1983-03-14,18,100.0,90
42408,268.15,11,4,1977-03-16,19,105.0,81
42409,81.79,8,9,1982-09-11,37,93.0,73
42410,330.93,10,12,1974-12-04,48,106.0,75
42411,572.93,12,12,1976-01-29,8,102.0,68
42412,189.25,12,12,1981-06-11,42,118.0,81
42413,2286.76,17,10,1976-11-23,55,84.0,81
42414,88.4,6,10,1981-05-08,37,104.0,98
42415,430.28,14,14,1977-10-02,17,89.0,80
42416,392.73,5,11,1976-09-30,47,86.0,80
42417,231.43,13,13,1974-05-29,6,77.0,62
42418,324.73,11,6,1981-08-25,53,88.0,66
42419,640.8,13,14,1983-10-23,6,86.0,83
42420,695.25,15,9,1979-05-03,26,110.0,66
42421,547.79,12,7,1974-07-10,13,125.0,82
42422,405.79,16,16,1979-11-06,22,73.0,92
42423,805.95,15,12,1975-02-01,17,105.0,93
42424,1133.73,14,9,1974-10-15,49,95.0,85
42425,239.06,11,5,1977-02-16,6,94.0,67
42426,123.58,9,12,1979-05-03,17,86.0,97
42427,444.62,13,11,1982-07-16,41,111.0,82
42428,319.54,11,7,1979-01-27,53,92.0,81
42429,817.65,15,10,1978-09-30,31,121.0,76
42430,571.6,15,11,1982-05-08,48,111.0,72
42431,3377.5,21,7,1980-11-19,51,101.0,80
42432,185.45,16,11,1982-06-12,39,73.0,78
42433,352.03,8,10,1977-12-30,36,107.0,82
42434,64.97,8,7,1975-01-26,17,92.0,72
42435,581.51,19,8,1982-06-13,54,100.0,95
42436,2705.97,17,8,1981-01-31,42,101.0,84
42437,684.31,15,13,1980-11-26,42,97.0,65
42438,1270.12,15,11,1982-11-21,26,106.0,86
42439,66.23,4,7,1982-01-30,37,94.0,74
42440,429.51,12,13,1982-06-09,5,116.0,66
42441,206.08,13,8,1977-06-17,36,99.0,75
42442,210.41,4,6,1977-04-28,36,105.0,78
42443,314.71,10,7,1982-11-14,42,94.0,82
42444,178.83,13,10,1983-03-01,34,87.0,84
42445,1135.5,22,12,1977-09-10,28,95.0,86
42446,417.36,12,12,1981-10-31,6,108.0,74
42447,1047.37,13,8,1974-08-10,13,99.0,70
42448,1044.37,20,8,1976-07-08,36,110.0,65
42449,255.47,16,15,1978-08-02,25,97.0,66
42450,1521.44,19,6,1975-11-30,41,128.0,77
42451,150.6,7,6,1975-08-14,13,95.0,83
42452,455.81,7,12,1983-06-25,5,101.0,91
42453,551.78,12,12,1981-11-19,48,95.0,70
42454,1005.89,10,8,1979-02-19,47,98.0,80
42455,774.65,16,9,1975-07-04,21,116.0,65
42456,109.04,4,10,1982-09-17,26,92.0,68
42457,164.7,5,10,1980-10-10,48,90.0,53
42458,344.44,6,12,1974-07-12,21,114.0,71
42459,594.16,12,10,1975-07-28,54,92.0,98
42460,4125.3,23,12,1983-05-28,25,93.0,85
42461,671.62,15,14,1974-01-16,27,87.0,63
42462,369.31,10,5,1983-06-10,6,106.0,95
42463,1146.88,9,6,1977-09-30,37,100.0,61
42464,1659.63,17,7,1979-06-23,42,106.0,68
42465,355.27,10,9,1978-07-03,53,110.0,85
42466,406.18,8,9,1978-02-03,40,109.0,57
42467,860.46,12,15,1983-07-13,12,83.0,77
42468,522.18,13,9,1977-05-13,6,116.0,75
42469,466.89,12,9,1980-02-20,18,85.0,99
42470,211.75,12,12,1983-12-01,37,98.0,82
42471,82.72,4,4,1979-01-26,37,109.0,69
42472,374.89,9,8,1980-09-20,26,99.0,80
42473,429.71,13,12,1979-11-30,9,101.0,88
42474,1531.83,14,12,1976-10-06,55,103.0,70
42475,1593.6,12,8,1982-10-29,6,118.0,81
42476,1333.2,22,12,1974-03-22,48,95.0,70
42477,659.7,8,7,1982-07-21,51,128.0,83
42478,360.15,10,14,1976-02-04,6,120.0,90
42479,348.51,9,11,1977-02-17,39,100.0,73
42480,901.46,14,13,1974-08-17,36,100.0,74
42481,406.51,13,9,1977-07-25,5,89.0,73
42482,896.08,12,5,1978-04-06,31,104.0,91
42483,243.02,10,12,1974-07-10,25,83.0,72
42484,349.53,9,7,1976-01-23,48,110.0,67
42485,592.44,13,13,1983-06-13,17,94.0,73
42486,358.33,11,7,1982-07-05,47,112.0,79
42487,1207.75,16,10,1975-06-13,20,106.0,75
42488,438.88,11,8,1979-02-28,17,81.0,78
42489,1130.4,15,3,1982-07-20,26,112.0,92
42490,226.64,8,14,1980-10-11,31,78.0,75
42491,336.6,13,13,1979-08-16,8,103.0,83
42492,370.21,10,9,1975-09-06,36,110.0,79
42493,242.68,13,10,1978-03-20,1,91.0,82
42494,1169.14,15,15,1979-06-05,26,101.0,99
42495,409.85,8,9,1979-11-05,55,106.0,70
42496,537.55,12,15,1980-10-29,42,107.0,98
42497,142.36,10,5,1983-04-30,47,89.0,84
42498,40.58,3,11,1977-01-08,22,89.0,86
42499,701.17,21,6,1980-07-30,6,109.0,89
42500,509.66,13,7,1977-04-24,42,105.0,75
42501,353.69,13,10,1978-07-16,47,128.0,78
42502,679.8,16,6,1983-12-01,8,103.0,76
42503,705.21,16,6,1980-12-29,21,94.0,88
42504,116.28,9,12,1979-12-05,36,82.0,81
42505,260.54,11,9,1976-09-23,17,137.0,72
42506,1219.38,14,10,1983-02-19,34,111.0,73
42507,127.7,12,11,1976-06-05,48,104.0,76
42508,681.9,15,10,1983-02-07,13,100.0,83
42509,643.36,14,11,1975-01-07,40,93.0,69
42510,494.13,14,10,1979-10-19,6,103.0,78
42511,896.57,13,9,1983-11-03,2,110.0,92
42512,1240.18,11,8,1976-02-13,6,112.0,86
42513,86.97,10,14,1982-05-05,42,79.0,77
42514,995.26,15,11,1976-09-18,6,107.0,78
42515,560.69,13,11,1977-03-01,36,99.0,106
42516,1106.48,14,13,1979-09-26,12,139.0,79
42517,167.35,11,9,1978-10-19,13,91.0,74
42518,1698.52,17,10,1977-10-13,24,105.0,89
42519,193.46,13,11,1983-10-18,47,95.0,95
42520,700.91,16,6,1980-01-21,12,95.0,70
42521,469.63,15,6,1979-12-28,22,106.0,77
42522,570.99,8,9,1981-05-02,51,81.0,88
42523,194.13,11,7,1981-09-05,20,89.0,83
42524,70.86,5,10,1980-12-15,39,90.0,76
42525,1603.71,21,11,1977-07-08,26,77.0,69
42526,1915.3,12,9,1979-09-29,4,98.0,78
42527,2481.83,20,5,1975-01-28,51,104.0,72
42528,78.45,8,14,1982-05-13,48,107.0,82
42529,396.93,14,10,1978-06-27,34,58.0,79
42530,265.99,8,5,1982-10-07,18,83.0,67
42531,777.6,12,9,1975-04-22,42,93.0,83
42532,226.62,9,11,1981-05-26,25,102.0,82
42533,1573.63,18,14,1976-11-13,39,123.0,81
42534,199.55,12,9,1977-04-03,39,96.0,92
42535,373.88,9,11,1974-07-01,48,84.0,67
42536,533.58,17,10,1980-06-03,29,89.0,78
42537,337.45,7,4,1983-05-06,13,90.0,87
42538,1050.57,13,5,1978-09-07,6,102.0,76
42539,325.86,13,13,1978-12-26,21,98.0,99
42540,391.51,18,9,1982-03-24,16,81.0,84
42541,725.49,19,10,1975-07-21,42,92.0,94
42542,372.34,8,7,1978-10-06,35,105.0,71
42543,3574.77,18,9,1978-07-11,53,105.0,81
42544,1072.29,19,8,1980-10-11,42,105.0,86
42545,1609.77,18,12,1975-07-28,8,115.0,69
42546,223.82,8,6,1978-02-25,25,91.0,62
42547,1174.99,15,15,1975-10-13,17,120.0,82
42548,1369.62,15,10,1983-02-11,42,90.0,69
42549,675.71,11,14,1977-05-10,26,105.0,81
42550,616.16,17,11,1978-12-19,6,106.0,78
42551,1722.29,17,9,1982-03-27,55,113.0,74
42552,1374.48,11,13,1983-11-29,1,96.0,76
42553,154.13,6,8,1981-04-12,55,110.0,76
42554,181.3,13,11,1979-05-30,47,97.0,78
42555,305.71,17,12,1977-08-20,21,111.0,74
42556,270.24,9,10,1977-09-19,13,81.0,83
42557,676.79,12,8,1976-07-20,47,82.0,64
42558,108.61,9,9,1978-01-18,48,122.0,76
42559,102.07,9,13,1977-12-20,6,82.0,90
42560,194.17,9,13,1975-09-14,22,84.0,86
42561,756.59,15,9,1980-06-07,25,111.0,95
42562,1418.48,16,5,1976-09-06,39,119.0,65
42563,283.93,10,14,1978-02-19,17,70.0,65
42564,41.65,5,11,1981-06-21,31,74.0,74
42565,692.75,18,13,1980-12-18,34,98.0,82
42566,266.42,12,10,1982-08-09,29,85.0,73
42567,574.11,11,10,1977-09-12,41,109.0,75
42568,432.31,13,12,1975-10-31,36,123.0,73
42569,2064.76,24,11,1979-07-02,26,118.0,66
42570,1128.26,18,15,1979-09-03,4,122.0,97
42571,731.73,15,5,1974-08-19,25,99.0,89
42572,411.55,14,10,1982-12-26,51,81.0,78
42573,2022.99,22,9,1977-11-03,24,115.0,76
42574,475.16,15,8,1976-02-09,55,86.0,87
42575,2476.65,19,11,1975-03-13,29,91.0,88
42576,338.4,11,2,1979-07-25,13,87.0,74
42577,846.31,13,8,1981-03-27,34,121.0,85
42578,1209.14,15,14,1976-07-18,42,85.0,89
42579,466.18,7,5,1977-10-05,29,83.0,88
42580,5194.54,19,10,1975-06-17,34,128.0,99
42581,1477.42,21,12,1981-06-01,36,81.0,90
42582,75.79,4,9,1977-06-29,27,96.0,66
42583,190.46,11,10,1978-11-16,48,107.0,94
42584,413.41,8,8,1978-05-14,15,108.0,81
42585,331.03,9,13,1978-06-19,48,89.0,76
42586,204.76,15,13,1976-07-27,31,92.0,75
42587,1410.48,18,10,1978-11-28,40,140.0,79
42588,894.55,17,8,1980-04-23,6,108.0,84
42589,633.18,9,11,1983-02-20,49,96.0,87
42590,335.2,15,7,1975-12-13,39,69.0,96
42591,297.1,10,15,1976-08-28,36,91.0,80
42592,205.42,12,11,1981-05-23,24,98.0,90
42593,362.23,15,13,1978-08-26,26,99.0,77
42594,2240.12,22,14,1982-05-24,39,97.0,80
42595,3009.03,23,16,1979-01-11,36,84.0,68
42596,646.24,11,6,1976-01-04,29,110.0,82
42597,1655.78,14,11,1976-04-21,12,102.0,73
42598,283.91,11,5,1977-09-09,36,103.0,87
42599,293.82,14,13,1982-02-14,40,98.0,79
42600,337.47,9,10,1980-09-19,26,71.0,87
42601,431.65,15,9,1983-02-10,6,125.0,101
42602,867.01,11,11,1978-09-17,42,86.0,79
42603,234.54,13,12,1979-12-04,18,90.0,80
42604,194.77,9,9,1979-08-02,6,125.0,80
42605,149.44,11,9,1975-01-17,45,97.0,97
42606,683.23,20,9,1974-07-17,27,103.0,77
42607,701.29,17,9,1978-12-04,6,93.0,87
42608,410.02,20,7,1980-11-13,38,112.0,95
42609,938.12,22,13,1982-10-23,21,102.0,87
42610,266.12,11,6,1977-04-28,19,113.0,84
42611,617.82,15,10,1979-05-05,18,81.0,73
42612,490.15,11,10,1983-06-17,30,103.0,82
42613,1705.76,19,11,1983-10-01,42,109.0,67
42614,522.74,12,7,1975-07-07,44,92.0,86
42615,147.19,9,7,1981-04-29,5,95.0,68
42616,46.67,8,6,1978-07-15,55,99.0,74
42617,889.31,15,4,1979-11-24,27,117.0,85
42618,229.82,13,5,1976-12-17,22,95.0,79
42619,322.01,6,7,1976-02-06,12,96.0,77
42620,292.51,13,9,1983-08-15,6,79.0,72
42621,3308.39,16,9,1980-11-21,29,109.0,83
42622,732.17,13,9,1974-12-07,17,88.0,89
42623,42.39,3,10,1983-03-23,12,106.0,78
42624,604.44,14,10,1982-04-30,39,97.0,65
42625,4126.79,24,14,1981-02-16,53,98.0,80
42626,586.13,11,18,1979-11-13,36,115.0,80
42627,178.28,9,5,1977-03-23,45,123.0,83
42628,116.65,14,17,1978-02-12,20,85.0,72
42629,488.07,12,9,1980-07-30,12,92.0,79
42630,1307.89,16,12,1981-02-08,6,109.0,85
42631,529.67,12,13,1981-12-01,34,98.0,83
42632,1163.07,19,14,1982-10-18,48,108.0,86
42633,948.89,12,17,1981-04-12,6,110.0,85
42634,375.85,10,7,1982-05-13,48,88.0,88
42635,231.69,14,10,1977-10-04,37,106.0,93
42636,437.21,11,10,1975-07-24,41,107.0,79
42637,236.31,9,6,1977-06-18,39,97.0,82
42638,2284.35,18,8,1981-06-06,6,112.0,75
42639,228.38,11,11,1975-05-16,6,84.0,75
42640,1078.45,9,7,1980-02-28,42,112.0,86
42641,199.12,12,9,1975-08-08,36,85.0,88
42642,953.69,16,7,1983-10-20,1,119.0,88
42643,442.18,13,9,1979-08-28,40,88.0,77
42644,950.33,11,11,1978-11-03,37,109.0,92
42645,284.12,14,6,1982-04-13,29,59.0,77
42646,353.12,13,7,1974-09-02,23,96.0,86
42647,474.09,12,9,1982-04-13,24,100.0,84
42648,224.33,14,13,1978-01-24,4,87.0,88
42649,218.45,7,8,1975-09-22,42,75.0,67
42650,1536.48,21,15,1978-01-14,51,92.0,75
42651,627.71,13,8,1974-05-10,40,96.0,92
42652,1251.74,18,8,1980-08-13,48,96.0,70
42653,337.08,13,12,1980-01-10,26,71.0,71
42654,224.98,11,11,1980-07-13,29,86.0,78
42655,661.47,16,7,1983-09-19,51,81.0,74
42656,317.11,10,9,1980-01-17,34,74.0,80
42657,410.29,12,11,1978-03-10,39,106.0,71
42658,265.26,10,9,1980-06-24,34,90.0,69
42659,222.25,14,14,1980-06-22,5,96.0,66
42660,6454.13,21,8,1982-08-28,36,103.0,77
42661,257.67,11,11,1975-02-19,45,93.0,86
42662,389.2,13,9,1978-02-12,48,98.0,88
42663,346.3,12,4,1975-07-07,22,117.0,77
42664,1605.56,17,11,1983-11-08,44,112.0,62
42665,758.15,13,7,1980-04-17,12,101.0,68
42666,370.3,14,13,1975-04-17,6,119.0,57
42667,294.46,13,12,1982-01-29,8,109.0,66
42668,301.4,9,6,1980-01-18,39,93.0,86
42669,527.62,14,6,1983-02-15,26,90.0,68
42670,691.29,10,7,1975-06-13,48,109.0,83
42671,1071.41,17,10,1974-04-13,34,111.0,90
42672,294.01,13,10,1979-05-21,12,99.0,65
42673,212.09,8,11,1977-11-26,12,104.0,73
42674,718.6,13,14,1976-12-05,37,95.0,95
42675,1214.41,12,6,1979-02-13,48,92.0,74
42676,1260.25,19,8,1976-02-26,25,109.0,94
42677,301.0,18,8,1980-09-05,19,91.0,69
42678,1404.21,16,7,1978-06-29,36,104.0,94
42679,701.65,16,8,1977-04-18,4,87.0,66
42680,637.09,13,8,1977-04-19,17,119.0,95
42681,592.67,15,7,1980-09-27,40,88.0,85
42682,129.86,10,8,1976-10-13,29,73.0,94
42683,127.69,6,8,1977-02-26,36,84.0,76
42684,518.62,10,9,1983-12-19,17,111.0,74
42685,81.54,6,10,1977-10-26,32,126.0,79
42686,1062.95,14,11,1978-05-07,34,114.0,82
42687,241.16,11,7,1974-08-24,51,94.0,75
42688,135.05,12,9,1979-02-16,37,98.0,74
42689,233.79,10,9,1974-03-10,39,103.0,85
42690,194.79,8,9,1979-02-02,26,78.0,95
42691,239.61,10,7,1981-11-09,32,88.0,70
42692,172.53,5,9,1976-07-05,39,106.0,70
42693,913.98,14,3,1980-02-22,12,112.0,83
42694,265.41,5,15,1982-12-03,48,100.0,75
42695,1267.47,17,10,1982-05-06,25,121.0,72
42696,801.66,12,11,1980-09-01,22,89.0,108
42697,1360.75,18,8,1981-12-26,36,85.0,87
42698,88.39,10,7,1983-08-22,24,98.0,68
42699,709.44,15,10,1976-12-28,25,90.0,67
42700,267.71,10,10,1980-03-03,39,80.0,78
42701,429.59,13,14,1983-08-26,46,79.0,87
42702,340.57,12,13,1975-11-07,29,86.0,99
42703,38.88,3,9,1979-08-13,6,92.0,77
42704,403.15,12,7,1977-09-25,39,53.0,77
42705,224.42,12,9,1982-07-30,25,104.0,87
42706,465.21,12,14,1981-07-22,36,88.0,82
42707,1097.23,17,7,1975-02-01,6,105.0,89
42708,497.01,11,12,1974-05-09,27,86.0,81
42709,293.82,10,11,1977-02-06,24,115.0,78
42710,1496.79,12,13,1979-09-14,12,124.0,87
42711,196.0,13,5,1983-12-21,45,75.0,78
42712,253.22,13,13,1978-08-30,51,114.0,76
42713,855.19,15,10,1983-08-30,21,91.0,93
42714,1254.43,14,13,1980-01-15,30,95.0,82
42715,314.79,14,10,1978-07-09,19,102.0,85
42716,177.91,7,8,1977-02-26,34,125.0,69
42717,107.96,11,9,1980-11-19,37,76.0,75
42718,200.24,9,10,1979-10-06,20,104.0,91
42719,777.74,14,7,1978-09-19,48,92.0,83
42720,102.55,7,8,1974-03-07,48,106.0,76
42721,484.02,18,14,1981-05-27,6,94.0,79
42722,299.27,14,10,1983-09-17,53,111.0,73
42723,165.35,12,17,1983-02-04,48,94.0,100
42724,893.83,10,11,1976-04-02,12,104.0,70
42725,388.24,10,12,1979-05-03,48,92.0,89
42726,993.63,15,14,1982-09-01,42,102.0,72
42727,906.76,12,12,1979-05-24,12,90.0,86
42728,291.64,11,15,1978-12-07,21,85.0,86
42729,1904.64,16,11,1982-04-24,17,126.0,77
42730,1271.83,16,11,1977-07-24,4,96.0,55
42731,611.42,12,4,1979-06-25,12,79.0,99
42732,223.54,15,9,1982-10-01,44,74.0,79
42733,191.97,12,11,1980-09-22,51,111.0,86
42734,800.16,11,10,1980-01-01,34,112.0,78
42735,371.94,12,8,1981-10-31,29,125.0,78
42736,206.7,9,10,1980-01-19,27,97.0,85
42737,345.79,10,6,1977-10-13,23,72.0,86
42738,377.03,18,14,1976-07-16,36,125.0,76
42739,714.41,14,13,1978-09-19,42,101.0,78
42740,263.95,7,11,1980-02-05,51,97.0,84
42741,242.48,11,6,1974-09-27,17,118.0,89
42742,145.71,10,10,1981-02-22,41,92.0,75
42743,372.56,10,8,1981-06-03,1,66.0,77
42744,1894.87,20,8,1982-08-03,36,81.0,81
42745,697.49,17,8,1974-08-15,47,82.0,105
42746,122.91,13,9,1978-05-23,53,92.0,85
42747,448.4,13,14,1974-06-22,26,94.0,75
42748,719.03,16,8,1979-02-05,4,121.0,94
42749,179.85,7,11,1979-09-17,42,100.0,75
42750,42.85,7,9,1978-01-02,13,111.0,94
42751,352.39,15,11,1981-06-05,37,79.0,92
42752,143.57,6,8,1977-07-17,37,86.0,85
42753,340.31,15,9,1978-11-21,12,112.0,84
42754,513.16,16,12,1974-04-20,6,91.0,73
42755,436.86,17,13,1981-09-24,26,61.0,87
42756,985.83,11,7,1978-10-05,47,110.0,86
42757,1462.88,18,7,1981-09-05,29,110.0,91
42758,526.18,12,9,1974-04-19,24,109.0,62
42759,518.13,10,14,1974-12-31,6,108.0,80
42760,3149.14,14,7,1974-08-20,40,103.0,70
42761,294.93,12,8,1983-12-07,12,106.0,80
42762,630.71,16,12,1977-06-25,29,91.0,89
42763,443.18,14,10,1977-07-18,47,113.0,79
42764,1051.23,13,5,1974-04-02,50,136.0,67
42765,1375.58,19,10,1980-07-03,8,93.0,80
42766,209.04,5,7,1974-11-18,48,111.0,74
42767,452.72,16,7,1975-11-24,4,110.0,76
42768,279.99,17,10,1977-06-24,39,78.0,106
42769,177.23,4,10,1983-12-31,21,94.0,89
42770,405.58,6,11,1982-03-13,42,105.0,73
42771,528.37,12,14,1976-07-25,34,105.0,74
42772,391.85,12,12,1981-03-19,4,73.0,85
42773,567.0,9,12,1982-12-22,47,111.0,74
42774,182.73,6,11,1977-04-07,55,83.0,69
42775,41.09,5,12,1977-11-19,18,68.0,82
42776,159.09,9,9,1974-02-02,37,79.0,84
42777,560.38,14,8,1980-08-05,26,106.0,68
42778,439.96,14,16,1981-03-09,6,106.0,72
42779,894.2,17,11,1979-01-12,6,92.0,103
42780,238.3,16,8,1978-10-15,37,95.0,96
42781,206.0,6,8,1982-08-04,17,109.0,86
42782,411.18,11,7,1974-02-28,25,85.0,71
42783,165.47,15,11,1974-06-13,12,121.0,79
42784,174.32,7,11,1983-03-27,29,84.0,82
42785,918.59,11,4,1976-07-26,44,104.0,76
42786,437.97,17,15,1982-07-17,49,123.0,82
42787,505.06,17,14,1976-08-06,48,100.0,89
42788,1465.78,18,11,1981-08-14,48,96.0,79
42789,188.31,9,8,1983-01-04,42,82.0,77
42790,1275.08,21,13,1975-09-17,29,100.0,86
42791,364.63,13,6,1976-01-06,45,76.0,71
42792,489.58,13,11,1980-07-12,24,101.0,84
42793,522.74,12,11,1978-06-05,26,57.0,75
42794,631.82,12,6,1975-11-01,42,73.0,85
42795,1248.68,21,12,1978-12-20,6,115.0,82
42796,758.51,15,12,1975-05-26,45,83.0,77
42797,552.46,16,14,1979-04-27,5,108.0,90
42798,828.83,13,18,1976-04-18,26,127.0,90
42799,392.95,17,15,1981-05-03,6,93.0,62
42800,226.48,13,12,1976-02-17,29,98.0,83
42801,250.46,10,10,1980-04-27,17,80.0,74
42802,87.49,10,11,1979-05-14,5,112.0,79
42803,258.42,10,12,1975-06-24,34,96.0,89
42804,390.53,13,8,1977-04-08,55,113.0,80
42805,387.31,10,5,1982-10-03,2,91.0,89
42806,430.6,11,5,1974-02-28,42,111.0,82
42807,390.64,13,10,1977-01-07,29,116.0,59
42808,204.31,7,5,1979-12-05,12,71.0,99
42809,393.46,8,6,1977-01-06,53,110.0,70
42810,354.1,10,10,1974-01-10,39,105.0,80
42811,1841.77,21,15,1976-08-14,6,125.0,86
42812,1279.2,13,7,1980-05-30,36,115.0,110
42813,315.95,9,16,1977-04-14,25,110.0,56
42814,513.04,15,13,1980-11-02,23,96.0,77
42815,2246.74,18,15,1980-06-18,26,96.0,70
42816,157.32,9,5,1978-09-17,20,103.0,64
42817,531.55,14,18,1976-10-10,44,116.0,81
42818,231.4,12,10,1975-08-08,22,96.0,83
42819,184.38,12,12,1976-08-08,40,87.0,84
42820,369.52,14,11,1979-07-26,6,90.0,70
42821,141.29,10,16,1978-08-13,36,94.0,68
42822,252.96,9,10,1974-12-24,1,77.0,66
42823,753.78,18,6,1977-04-08,29,91.0,60
42824,363.94,11,10,1977-03-09,39,113.0,75
42825,926.6,14,10,1980-08-29,39,108.0,84
42826,1225.71,14,8,1983-06-20,4,90.0,77
42827,152.27,12,8,1979-12-02,6,68.0,86
42828,140.07,10,9,1983-06-16,48,85.0,88
42829,173.12,9,10,1974-06-09,12,99.0,76
42830,899.91,16,12,1978-04-12,11,94.0,71
42831,380.19,14,9,1977-08-17,34,84.0,69
42832,296.36,13,9,1974-06-06,26,92.0,79
42833,384.38,12,9,1982-07-25,17,106.0,85
42834,382.63,16,13,1976-02-23,12,89.0,68
42835,81.17,12,10,1976-11-09,47,95.0,70
42836,812.82,17,14,1982-04-01,26,127.0,96
42837,854.12,15,8,1977-09-16,9,109.0,71
42838,396.06,12,4,1979-09-26,39,80.0,76
42839,349.47,9,15,1981-05-03,37,102.0,80
42840,2093.19,14,11,1975-08-10,39,124.0,68
42841,158.1,8,6,1982-01-24,28,90.0,74
42842,840.72,15,5,1982-03-29,39,89.0,83
42843,2084.6,19,8,1978-07-09,36,110.0,78
42844,497.72,9,10,1974-09-03,6,99.0,90
42845,67.12,5,10,1975-07-16,1,108.0,67
42846,332.82,12,10,1977-05-04,42,92.0,79
42847,205.0,11,12,1977-05-06,17,88.0,81
42848,1302.88,19,10,1976-02-07,42,90.0,85
42849,335.18,15,12,1979-07-31,48,92.0,79
42850,332.7,13,9,1976-01-08,5,98.0,96
42851,526.63,17,14,1980-02-25,53,123.0,70
42852,774.87,15,15,1981-09-06,39,89.0,83
42853,618.45,11,9,1978-04-11,53,119.0,74
42854,355.38,11,9,1976-10-31,36,120.0,79
42855,219.12,11,12,1981-04-16,17,117.0,79
42856,230.32,12,12,1978-07-27,26,85.0,88
42857,352.91,15,11,1980-12-08,36,79.0,78
42858,715.84,15,6,1983-10-26,51,130.0,83
42859,109.09,8,4,1983-09-13,27,106.0,85
42860,1282.47,18,12,1979-05-04,6,90.0,98
42861,181.44,11,14,1979-04-14,29,101.0,77
42862,624.23,16,7,1981-02-23,41,91.0,87
42863,262.34,11,5,1981-07-01,25,86.0,69
42864,462.28,16,13,1983-05-15,30,134.0,93
42865,351.71,13,4,1980-09-02,36,74.0,109
42866,469.14,12,6,1981-04-13,48,80.0,65
42867,108.76,6,12,1976-04-18,4,63.0,85
42868,333.0,12,10,1982-09-25,36,104.0,71
42869,327.73,11,8,1975-08-19,34,93.0,88
42870,305.73,14,8,1981-05-29,12,105.0,71
42871,368.09,16,11,1974-01-10,9,79.0,84
42872,873.42,9,10,1978-04-24,29,105.0,71
42873,468.45,14,3,1976-02-17,42,113.0,86
42874,386.2,13,15,1976-11-03,1,97.0,76
42875,790.03,22,12,1975-02-15,11,95.0,90
42876,562.07,16,11,1980-03-13,6,86.0,80
42877,362.74,12,8,1980-03-28,33,93.0,66
42878,193.55,11,10,1983-11-10,24,89.0,78
42879,192.88,8,9,1979-04-01,18,94.0,71
42880,117.92,10,15,1982-08-25,4,106.0,83
42881,896.95,21,8,1982-01-10,36,94.0,76
42882,349.23,12,7,1977-05-10,13,112.0,81
42883,1707.93,16,8,1983-10-20,54,104.0,75
42884,225.2,9,4,1979-08-10,36,91.0,100
42885,1180.61,13,9,1981-03-03,48,99.0,77
42886,1180.34,16,9,1980-02-09,47,107.0,87
42887,195.28,18,9,1983-10-16,24,68.0,90
42888,668.18,18,9,1982-04-22,41,100.0,74
42889,360.69,13,11,1976-01-28,12,114.0,83
42890,924.06,17,8,1983-04-14,6,100.0,92
42891,291.41,13,13,1983-12-06,6,108.0,76
42892,463.7,13,11,1979-05-24,37,99.0,81
42893,4722.49,17,9,1975-09-04,36,112.0,83
42894,156.41,12,10,1979-12-13,42,87.0,73
42895,864.56,13,8,1981-10-29,6,95.0,68
42896,184.75,12,12,1974-07-18,34,102.0,74
42897,128.31,9,11,1983-08-22,6,106.0,74
42898,306.74,11,13,1978-02-11,12,108.0,74
42899,686.86,14,10,1976-05-20,39,105.0,76
42900,459.96,11,12,1976-08-16,13,82.0,63
42901,200.86,4,16,1979-10-20,34,130.0,66
42902,3252.18,21,6,1983-05-11,55,84.0,87
42903,622.04,10,8,1974-03-11,26,95.0,97
42904,1144.65,12,7,1983-09-25,12,120.0,75
42905,309.83,16,7,1983-05-21,38,99.0,65
42906,329.45,12,14,1980-06-01,48,86.0,91
42907,496.91,15,12,1976-02-24,33,108.0,75
42908,313.58,10,9,1983-06-30,34,97.0,81
42909,371.39,15,5,1983-12-24,8,109.0,73
42910,1308.11,24,13,1980-03-16,6,100.0,84
42911,358.13,11,14,1975-11-30,51,84.0,77
42912,1975.35,18,13,1977-01-15,6,97.0,77
42913,926.11,11,10,1976-07-11,26,121.0,73
42914,771.22,16,17,1983-06-05,26,104.0,94
42915,168.34,11,11,1977-06-16,48,96.0,75
42916,750.14,16,12,1983-05-07,6,112.0,87
42917,833.77,18,6,1980-07-06,17,117.0,96
42918,669.59,14,9,1974-09-24,6,71.0,96
42919,624.3,16,9,1983-01-08,12,69.0,79
42920,382.18,17,8,1975-09-21,51,85.0,78
42921,632.76,15,11,1979-08-15,6,70.0,99
42922,351.79,12,8,1976-11-15,42,109.0,81
42923,137.51,8,4,1981-09-27,54,103.0,76
